program,fractal,degree,constant_real,constant_imag,radius,max_iterations,horizontal_samples,vertical_samples,lower_real,lower_imag,upper_real,upper_imag,runtime,threads,grid_size
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.087510,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.340071,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.337082,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,5.272925,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,20.611548,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.001002,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.082801,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.699054,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.677232,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000023,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000107,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000422,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001573,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.005880,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.022390,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.086419,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.336702,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.315323,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,5.171462,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,20.395454,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.001004,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.083133,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.696561,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.691548,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000021,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000103,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000425,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001602,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.005889,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.022377,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.086451,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.336348,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.315520,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,5.189840,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,20.438231,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.001000,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.082758,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.685784,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.684963,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000023,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000108,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000426,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001582,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.005911,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.022439,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.086561,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.336814,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.317353,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,5.177401,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,20.396517,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.001003,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.083069,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.683022,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,7.676854,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000028,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000108,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000425,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001590,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.005896,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.022411,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.086454,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.336966,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.318821,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,5.185490,1,1
build/serial-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,20.381269,1,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000754,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.069665,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.721359,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.692042,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000019,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000080,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000316,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001211,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.004699,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.019509,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.073138,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.287023,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.135020,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,4.648190,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,18.599015,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000751,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.070422,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.639857,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.647131,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000018,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000077,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000309,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001201,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.004830,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.018215,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.079458,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.285903,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.124069,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,4.666177,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,18.580426,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000748,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.069344,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.794375,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.654934,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000019,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000079,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000311,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001207,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.004650,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.018209,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.071813,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.286268,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.125818,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,4.984827,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,18.453515,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000009,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000772,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.071634,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.825533,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.788806,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000023,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000081,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000317,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001231,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.004755,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.019885,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.073333,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.306166,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.159780,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,4.700868,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,18.488743,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000008,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000746,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.071050,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.669929,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,6.652954,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000019,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000077,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000311,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.001205,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.004651,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.018628,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.072451,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.289853,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,1.165556,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,4.643590,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,18.400058,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000009,2,1
build/shared-fractals,burning ship,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000790,2,1
